"","timestamp","type","sourceID","targetID","abilityGameID","fight","buffs","hitType","amount","unmitigatedAmount","absorbed","tick","targetMarker","mitigated","overkill","logID","sourceMarker","sourceInstance"
"1",4216352,"damage",116,14,70911,22,"63944.47440.",1,0,248,266,TRUE,3,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"2",4217361,"damage",116,14,70911,22,"63944.47440.",1,0,310,333,TRUE,3,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"3",4218344,"damage",116,14,70911,22,"63944.47440.",1,0,388,416,TRUE,3,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"4",4219368,"damage",116,14,70911,22,"63944.47440.",1,0,485,519,TRUE,3,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"5",4220355,"damage",116,14,70911,22,"63944.47440.",1,649,607,NA,TRUE,3,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"6",4221364,"damage",116,14,70911,22,"63944.47440.",1,0,759,812,TRUE,3,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"7",4222361,"damage",116,14,70911,22,"63944.47440.",1,1015,948,NA,TRUE,3,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"8",4223361,"damage",116,14,70911,22,"63944.47440.",1,1268,1186,NA,TRUE,3,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"9",4224368,"damage",116,14,70911,22,"63944.47440.",1,89,1482,1497,TRUE,3,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"10",4225375,"damage",116,14,70911,22,"63944.47440.",1,0,1853,1982,TRUE,3,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"11",4226359,"damage",116,14,70911,22,"63944.47440.",1,2478,2316,NA,TRUE,3,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"12",4227372,"damage",116,17,70911,22,"63944.47440.",1,0,248,205,TRUE,NA,43,NA,"drBgwMQcvPaYt48A",NA,NA
"13",4228381,"damage",116,17,70911,22,"63944.47440.",1,0,310,256,TRUE,NA,54,NA,"drBgwMQcvPaYt48A",NA,NA
"14",4229370,"damage",116,17,70911,22,"63944.47440.",1,311,388,10,TRUE,NA,67,NA,"drBgwMQcvPaYt48A",NA,NA
"15",4230363,"damage",116,17,70911,22,"63944.47440.",1,401,485,NA,TRUE,NA,84,NA,"drBgwMQcvPaYt48A",NA,NA
"16",4231367,"damage",116,17,70911,22,"63944.47440.",1,501,607,NA,TRUE,NA,106,NA,"drBgwMQcvPaYt48A",NA,NA
"17",4232367,"damage",116,17,70911,22,"63944.47440.",1,0,759,626,TRUE,NA,133,NA,"drBgwMQcvPaYt48A",NA,NA
"18",4233369,"damage",116,17,70911,22,"63944.47440.",1,0,948,783,TRUE,NA,165,NA,"drBgwMQcvPaYt48A",NA,NA
"19",4234371,"damage",116,17,70911,22,"63944.47440.",1,0,1186,978,TRUE,NA,208,NA,"drBgwMQcvPaYt48A",NA,NA
"20",4235368,"damage",116,17,70911,22,"63944.47440.",1,0,1482,1222,TRUE,NA,260,NA,"drBgwMQcvPaYt48A",NA,NA
"21",4236384,"damage",116,17,70911,22,"63944.47440.",1,0,1853,1529,TRUE,NA,324,NA,"drBgwMQcvPaYt48A",NA,NA
"22",4237367,"damage",116,17,70911,22,"63944.47440.",1,0,2316,1910,TRUE,NA,406,NA,"drBgwMQcvPaYt48A",NA,NA
"23",4238375,"damage",116,17,70911,22,"63944.47440.",1,2388,2895,NA,TRUE,NA,507,NA,"drBgwMQcvPaYt48A",NA,NA
"24",4239368,"damage",116,17,70911,22,"63944.47440.",1,2984,3619,NA,TRUE,NA,635,NA,"drBgwMQcvPaYt48A",NA,NA
"25",4240354,"damage",116,17,70911,22,"63944.47440.",1,3730,4524,NA,TRUE,NA,794,NA,"drBgwMQcvPaYt48A",NA,NA
"26",4241359,"damage",116,17,70911,22,"63944.47440.",1,4664,5655,NA,TRUE,NA,991,NA,"drBgwMQcvPaYt48A",NA,NA
"27",4242374,"damage",116,17,70911,22,"63944.47440.",1,5830,7069,NA,TRUE,NA,1239,NA,"drBgwMQcvPaYt48A",NA,NA
"28",4243367,"damage",116,17,70911,22,"63944.47440.",1,7286,8837,NA,TRUE,NA,1551,NA,"drBgwMQcvPaYt48A",NA,NA
"29",4244378,"damage",116,17,70911,22,"63944.47440.",1,5214,11046,NA,TRUE,NA,1938,3894,"drBgwMQcvPaYt48A",NA,NA
"30",4369098,"damage",116,7,70911,22,"63944.",1,0,248,227,TRUE,3,21,NA,"drBgwMQcvPaYt48A",NA,NA
"31",4370082,"damage",116,7,70911,22,"63944.",1,0,310,283,TRUE,3,27,NA,"drBgwMQcvPaYt48A",NA,NA
"32",4371083,"damage",116,7,70911,22,"63944.",1,0,388,354,TRUE,3,34,NA,"drBgwMQcvPaYt48A",NA,NA
"33",4372098,"damage",116,7,70911,22,"63944.",1,0,485,443,TRUE,3,42,NA,"drBgwMQcvPaYt48A",NA,NA
"34",4373107,"damage",116,7,70911,22,"63944.",1,0,607,554,TRUE,3,53,NA,"drBgwMQcvPaYt48A",NA,NA
"35",4374097,"damage",116,7,70911,22,"63944.",1,321,759,371,TRUE,3,67,NA,"drBgwMQcvPaYt48A",NA,NA
"36",4375088,"damage",116,7,70911,22,"63944.",1,865,948,NA,TRUE,3,83,NA,"drBgwMQcvPaYt48A",NA,NA
"37",4376091,"damage",116,7,70911,22,"63944.",1,1082,1186,NA,TRUE,3,104,NA,"drBgwMQcvPaYt48A",NA,NA
"38",4377081,"damage",116,7,70911,22,"63944.",1,1352,1482,NA,TRUE,3,130,NA,"drBgwMQcvPaYt48A",NA,NA
"39",4378097,"damage",116,7,70911,22,"63944.",1,1690,1853,NA,TRUE,3,163,NA,"drBgwMQcvPaYt48A",NA,NA
"40",4379095,"damage",116,7,70911,22,"63944.",1,2112,2316,NA,TRUE,3,204,NA,"drBgwMQcvPaYt48A",NA,NA
"41",4380098,"damage",116,8,70911,22,"63944.",1,227,248,NA,TRUE,NA,21,NA,"drBgwMQcvPaYt48A",NA,NA
"42",4381109,"damage",116,8,70911,22,"22812.63944.",1,226,310,NA,TRUE,NA,84,NA,"drBgwMQcvPaYt48A",NA,NA
"43",4382098,"damage",116,8,70911,22,"22812.63944.",1,284,388,NA,TRUE,NA,104,NA,"drBgwMQcvPaYt48A",NA,NA
"44",4383099,"damage",116,8,70911,22,"22812.63944.",1,355,485,NA,TRUE,NA,130,NA,"drBgwMQcvPaYt48A",NA,NA
"45",4384098,"damage",116,8,70911,22,"22812.63944.",1,443,607,NA,TRUE,NA,164,NA,"drBgwMQcvPaYt48A",NA,NA
"46",4385098,"damage",116,8,70911,22,"22812.63944.",1,554,759,NA,TRUE,NA,205,NA,"drBgwMQcvPaYt48A",NA,NA
"47",4386114,"damage",116,7,70911,22,"63944.",1,794,248,NA,TRUE,3,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"48",4387115,"damage",116,7,70911,22,"63944.",1,992,310,NA,TRUE,3,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"49",4388115,"damage",116,7,70911,22,"63944.",1,1240,388,NA,TRUE,3,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"50",4389115,"damage",116,7,70911,22,"63944.",1,1551,485,NA,TRUE,3,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"51",4390115,"damage",116,5,70911,22,"63944.",1,248,248,NA,TRUE,NA,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"52",4391138,"damage",116,5,70911,22,"63944.",1,310,310,NA,TRUE,NA,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"53",4392131,"damage",116,5,70911,22,"63944.",1,388,388,NA,TRUE,NA,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"54",4393115,"damage",116,5,70911,22,"63944.",1,485,485,NA,TRUE,NA,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"55",4624420,"damage",116,8,70911,23,"63944.",1,0,248,227,TRUE,3,21,NA,"drBgwMQcvPaYt48A",NA,NA
"56",4625445,"damage",116,8,70911,23,"63944.",1,0,310,284,TRUE,3,26,NA,"drBgwMQcvPaYt48A",NA,NA
"57",4626427,"damage",116,8,70911,23,"63944.",1,355,388,NA,TRUE,3,33,NA,"drBgwMQcvPaYt48A",NA,NA
"58",4627444,"damage",116,17,70911,23,"63944.",1,0,248,205,TRUE,NA,43,NA,"drBgwMQcvPaYt48A",NA,NA
"59",4628439,"damage",116,17,70911,23,"63944.",1,257,310,NA,TRUE,NA,53,NA,"drBgwMQcvPaYt48A",NA,NA
"60",4629444,"damage",116,17,70911,23,"63944.",1,320,388,NA,TRUE,NA,68,NA,"drBgwMQcvPaYt48A",NA,NA
"61",4630444,"damage",116,17,70911,23,"63944.",1,0,485,400,TRUE,NA,85,NA,"drBgwMQcvPaYt48A",NA,NA
"62",4631443,"damage",116,17,70911,23,"63944.",1,0,607,501,TRUE,NA,106,NA,"drBgwMQcvPaYt48A",NA,NA
"63",4632444,"damage",116,17,70911,23,"63944.",1,0,759,626,TRUE,NA,133,NA,"drBgwMQcvPaYt48A",NA,NA
"64",4633443,"damage",116,17,70911,23,"63944.",1,0,948,782,TRUE,NA,166,NA,"drBgwMQcvPaYt48A",NA,NA
"65",4634446,"damage",116,17,70911,23,"63944.",1,0,1186,978,TRUE,NA,208,NA,"drBgwMQcvPaYt48A",NA,NA
"66",4635443,"damage",116,17,70911,23,"63944.",1,0,1482,1223,TRUE,NA,259,NA,"drBgwMQcvPaYt48A",NA,NA
"67",4636446,"damage",116,17,70911,23,"63944.",1,39,1853,1489,TRUE,NA,325,NA,"drBgwMQcvPaYt48A",NA,NA
"68",4637443,"damage",116,17,70911,23,"63944.",1,1910,2316,NA,TRUE,NA,406,NA,"drBgwMQcvPaYt48A",NA,NA
"69",4638446,"damage",116,17,70911,23,"63944.",1,2388,2895,NA,TRUE,NA,507,NA,"drBgwMQcvPaYt48A",NA,NA
"70",4639451,"damage",116,17,70911,23,"63944.",1,2985,3619,NA,TRUE,NA,634,NA,"drBgwMQcvPaYt48A",NA,NA
"71",4640444,"damage",116,17,70911,23,"63944.",1,3731,4524,NA,TRUE,NA,793,NA,"drBgwMQcvPaYt48A",NA,NA
"72",4641444,"damage",116,17,70911,23,"63944.",1,4664,5655,NA,TRUE,NA,991,NA,"drBgwMQcvPaYt48A",NA,NA
"73",4642435,"damage",116,17,70911,23,"63944.15359.",1,3779,7069,2050,TRUE,NA,1240,NA,"drBgwMQcvPaYt48A",NA,NA
"74",4643449,"damage",116,17,70911,23,"63944.15359.",1,7286,8837,NA,TRUE,NA,1551,NA,"drBgwMQcvPaYt48A",NA,NA
"75",4644461,"damage",116,17,70911,23,"63944.15359.",1,9108,11046,NA,TRUE,NA,1938,NA,"drBgwMQcvPaYt48A",NA,NA
"76",4645444,"damage",116,17,70911,23,"63944.15359.",1,9027,13808,NA,TRUE,NA,2423,2358,"drBgwMQcvPaYt48A",NA,NA
"77",4766815,"damage",116,9,70911,23,"63944.47440.",1,241,248,NA,TRUE,NA,7,NA,"drBgwMQcvPaYt48A",NA,NA
"78",4767815,"damage",116,9,70911,23,"63944.47440.",1,302,310,NA,TRUE,6,8,NA,"drBgwMQcvPaYt48A",NA,NA
"79",4768825,"damage",116,9,70911,23,"63944.47440.",1,377,388,NA,TRUE,6,11,NA,"drBgwMQcvPaYt48A",NA,NA
"80",4769841,"damage",116,9,70911,23,"63944.47440.",1,471,485,NA,TRUE,6,14,NA,"drBgwMQcvPaYt48A",NA,NA
"81",4770820,"damage",116,9,70911,23,"63944.",1,589,607,NA,TRUE,6,18,NA,"drBgwMQcvPaYt48A",NA,NA
"82",4771815,"damage",116,9,70911,23,"63944.",1,737,759,NA,TRUE,6,22,NA,"drBgwMQcvPaYt48A",NA,NA
"83",4772822,"damage",116,9,70911,23,"63944.",1,0,948,921,TRUE,6,27,NA,"drBgwMQcvPaYt48A",NA,NA
"84",4773818,"damage",116,9,70911,23,"63944.",1,0,1186,1150,TRUE,6,36,NA,"drBgwMQcvPaYt48A",NA,NA
"85",4774827,"damage",116,9,70911,23,"63944.",1,0,1482,1438,TRUE,6,44,NA,"drBgwMQcvPaYt48A",NA,NA
"86",4775809,"damage",116,9,70911,23,"63944.",1,0,1853,1797,TRUE,6,56,NA,"drBgwMQcvPaYt48A",NA,NA
"87",4776826,"damage",116,9,70911,23,"63944.",1,0,2316,2247,TRUE,6,69,NA,"drBgwMQcvPaYt48A",NA,NA
"88",4777832,"damage",116,17,70911,23,"63944.",1,0,248,206,TRUE,3,42,NA,"drBgwMQcvPaYt48A",NA,NA
"89",4778830,"damage",116,17,70911,23,"63944.",1,0,310,257,TRUE,3,53,NA,"drBgwMQcvPaYt48A",NA,NA
"90",4779826,"damage",116,17,70911,23,"63944.",1,18,388,302,TRUE,3,68,NA,"drBgwMQcvPaYt48A",NA,NA
"91",4780830,"damage",116,17,70911,23,"63944.",1,401,485,NA,TRUE,3,84,NA,"drBgwMQcvPaYt48A",NA,NA
"92",4781827,"damage",116,17,70911,23,"63944.",1,500,607,NA,TRUE,3,107,NA,"drBgwMQcvPaYt48A",NA,NA
"93",4782825,"damage",116,17,70911,23,"63944.",1,625,759,NA,TRUE,3,134,NA,"drBgwMQcvPaYt48A",NA,NA
"94",4783829,"damage",116,17,70911,23,"63944.",1,0,948,782,TRUE,3,166,NA,"drBgwMQcvPaYt48A",NA,NA
"95",4784835,"damage",116,17,70911,23,"63944.",1,0,1186,978,TRUE,3,208,NA,"drBgwMQcvPaYt48A",NA,NA
"96",4785825,"damage",116,17,70911,23,"63944.",1,0,1482,1222,TRUE,3,260,NA,"drBgwMQcvPaYt48A",NA,NA
"97",4786845,"damage",116,17,70911,23,"63944.",1,0,1853,1528,TRUE,3,325,NA,"drBgwMQcvPaYt48A",NA,NA
"98",4787838,"damage",116,17,70911,23,"63944.",1,0,2316,1910,TRUE,3,406,NA,"drBgwMQcvPaYt48A",NA,NA
"99",4788833,"damage",116,17,70911,23,"63944.",1,1728,2895,660,TRUE,3,507,NA,"drBgwMQcvPaYt48A",NA,NA
"100",4789837,"damage",116,17,70911,23,"63944.",1,2985,3619,NA,TRUE,3,634,NA,"drBgwMQcvPaYt48A",NA,NA
"101",4790825,"damage",116,17,70911,23,"63944.",1,3730,4524,NA,TRUE,3,794,NA,"drBgwMQcvPaYt48A",NA,NA
"102",4791824,"damage",116,17,70911,23,"63944.",1,4663,5655,NA,TRUE,3,992,NA,"drBgwMQcvPaYt48A",NA,NA
"103",4792844,"damage",116,17,70911,23,"63944.",1,5829,7069,NA,TRUE,3,1240,NA,"drBgwMQcvPaYt48A",NA,NA
"104",4793831,"damage",116,17,70911,23,"63944.",1,4012,8837,NA,TRUE,3,1550,3275,"drBgwMQcvPaYt48A",NA,NA
"105",4828345,"damage",116,7,70911,23,"63944.",1,227,248,NA,TRUE,3,21,NA,"drBgwMQcvPaYt48A",NA,NA
"106",4829342,"damage",116,4,70911,23,"25228.63944.",1,0,248,229,TRUE,NA,19,NA,"drBgwMQcvPaYt48A",NA,NA
"107",4830349,"damage",116,4,70911,23,"25228.63944.",1,229,310,NA,TRUE,NA,81,NA,"drBgwMQcvPaYt48A",NA,NA
"108",4831337,"damage",116,4,70911,23,"25228.63944.",1,286,388,NA,TRUE,NA,102,NA,"drBgwMQcvPaYt48A",NA,NA
"109",4832357,"damage",116,4,70911,23,"25228.63944.",1,358,485,NA,TRUE,NA,127,NA,"drBgwMQcvPaYt48A",NA,NA
"110",4833341,"damage",116,4,70911,23,"25228.63944.",1,448,607,NA,TRUE,NA,159,NA,"drBgwMQcvPaYt48A",NA,NA
"111",4834357,"damage",116,4,70911,23,"25228.63944.",1,559,759,NA,TRUE,NA,200,NA,"drBgwMQcvPaYt48A",NA,NA
"112",4835358,"damage",116,4,70911,23,"25228.63944.",1,699,948,NA,TRUE,2,249,NA,"drBgwMQcvPaYt48A",NA,NA
"113",5051637,"damage",116,4,70911,24,"25228.63944.47440.47241.",1,0,248,229,TRUE,3,19,NA,"drBgwMQcvPaYt48A",NA,NA
"114",5052631,"damage",116,4,70911,24,"25228.63944.47440.47241.",1,0,310,287,TRUE,3,23,NA,"drBgwMQcvPaYt48A",NA,NA
"115",5053622,"damage",116,4,70911,24,"25228.63944.47440.47241.",1,0,388,359,TRUE,3,29,NA,"drBgwMQcvPaYt48A",NA,NA
"116",5054641,"damage",116,4,70911,24,"25228.63944.47440.47241.",1,0,485,448,TRUE,3,37,NA,"drBgwMQcvPaYt48A",NA,NA
"117",5055637,"damage",116,4,70911,24,"25228.63944.47440.47241.",1,0,607,559,TRUE,3,48,NA,"drBgwMQcvPaYt48A",NA,NA
"118",5056625,"damage",116,4,70911,24,"25228.63944.47440.47241.",1,0,759,700,TRUE,3,59,NA,"drBgwMQcvPaYt48A",NA,NA
"119",5057623,"damage",116,4,70911,24,"25228.63944.47440.47241.",1,0,948,874,TRUE,3,74,NA,"drBgwMQcvPaYt48A",NA,NA
"120",5058653,"damage",116,17,70911,24,"63944.47440.",1,0,248,205,TRUE,NA,43,NA,"drBgwMQcvPaYt48A",NA,NA
"121",5059637,"damage",116,17,70911,24,"63944.47440.",1,0,310,257,TRUE,NA,53,NA,"drBgwMQcvPaYt48A",NA,NA
"122",5060634,"damage",116,17,70911,24,"63944.47440.",1,0,388,320,TRUE,NA,68,NA,"drBgwMQcvPaYt48A",NA,NA
"123",5061633,"damage",116,17,70911,24,"63944.47440.",1,401,485,NA,TRUE,NA,84,NA,"drBgwMQcvPaYt48A",NA,NA
"124",5062628,"damage",116,17,70911,24,"63944.47440.",1,500,607,NA,TRUE,NA,107,NA,"drBgwMQcvPaYt48A",NA,NA
"125",5063645,"damage",116,17,70911,24,"63944.47440.",1,0,759,626,TRUE,NA,133,NA,"drBgwMQcvPaYt48A",NA,NA
"126",5064642,"damage",116,17,70911,24,"63944.47440.",1,0,948,782,TRUE,NA,166,NA,"drBgwMQcvPaYt48A",NA,NA
"127",5065631,"damage",116,17,70911,24,"63944.47440.",1,0,1186,978,TRUE,NA,208,NA,"drBgwMQcvPaYt48A",NA,NA
"128",5066633,"damage",116,17,70911,24,"63944.47440.",1,0,1482,1222,TRUE,NA,260,NA,"drBgwMQcvPaYt48A",NA,NA
"129",5067639,"damage",116,17,70911,24,"63944.47440.",1,0,1853,1528,TRUE,NA,325,NA,"drBgwMQcvPaYt48A",NA,NA
"130",5068648,"damage",116,17,70911,24,"63944.47440.",1,148,2316,1762,TRUE,NA,406,NA,"drBgwMQcvPaYt48A",NA,NA
"131",5069648,"damage",116,17,70911,24,"63944.47440.",1,2388,2895,NA,TRUE,NA,507,NA,"drBgwMQcvPaYt48A",NA,NA
"132",5070653,"damage",116,17,70911,24,"63944.47440.",1,2984,3619,NA,TRUE,NA,635,NA,"drBgwMQcvPaYt48A",NA,NA
"133",5071638,"damage",116,17,70911,24,"63944.47440.",1,3731,4524,NA,TRUE,NA,793,NA,"drBgwMQcvPaYt48A",NA,NA
"134",5072651,"damage",116,17,70911,24,"63944.47440.",1,4663,5655,NA,TRUE,NA,992,NA,"drBgwMQcvPaYt48A",NA,NA
"135",5073638,"damage",116,17,70911,24,"63944.47440.",1,5829,7069,NA,TRUE,NA,1240,NA,"drBgwMQcvPaYt48A",NA,NA
"136",5074638,"damage",116,17,70911,24,"63944.47440.",1,7287,8837,NA,TRUE,NA,1550,NA,"drBgwMQcvPaYt48A",NA,NA
"137",5075637,"damage",116,17,70911,24,"63944.47440.",1,3464,11046,NA,TRUE,NA,1938,5644,"drBgwMQcvPaYt48A",NA,NA
"138",5113387,"damage",116,14,70911,24,"63944.47440.",1,253,248,NA,TRUE,NA,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"139",5114386,"damage",116,14,70911,24,"63944.47440.",1,316,310,NA,TRUE,NA,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"140",5115402,"damage",116,14,70911,24,"63944.47440.",1,396,388,NA,TRUE,NA,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"141",5116403,"damage",116,14,70911,24,"63944.47440.",1,494,485,NA,TRUE,NA,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"142",5117402,"damage",116,14,70911,24,"63944.47440.",1,619,607,NA,TRUE,NA,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"143",5118386,"damage",116,14,70911,24,"63944.47440.",1,774,759,NA,TRUE,NA,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"144",5119402,"damage",116,15,70911,24,NA,1,228,248,NA,TRUE,3,20,NA,"drBgwMQcvPaYt48A",NA,NA
"145",5120436,"damage",116,6,70911,24,"53762.63944.15359.47440.",1,0,248,206,TRUE,3,42,NA,"drBgwMQcvPaYt48A",NA,NA
"146",5121418,"damage",116,6,70911,24,"53762.63944.15359.47440.",1,0,310,258,TRUE,3,52,NA,"drBgwMQcvPaYt48A",NA,NA
"147",5122436,"damage",116,6,70911,24,"53762.63944.15359.47440.",1,323,388,NA,TRUE,3,65,NA,"drBgwMQcvPaYt48A",NA,NA
"148",5123419,"damage",116,6,70911,24,"53762.63944.15359.47440.",1,404,485,NA,TRUE,3,81,NA,"drBgwMQcvPaYt48A",NA,NA
"149",5124436,"damage",116,6,70911,24,"53762.63944.15359.47440.",1,505,607,NA,TRUE,3,102,NA,"drBgwMQcvPaYt48A",NA,NA
"150",5125419,"damage",116,6,70911,24,"53762.63944.47440.",1,631,759,NA,TRUE,3,128,NA,"drBgwMQcvPaYt48A",NA,NA
"151",5126436,"damage",116,6,70911,24,"53762.63944.47440.",1,789,948,NA,TRUE,2,159,NA,"drBgwMQcvPaYt48A",NA,NA
"152",5127420,"damage",116,6,70911,24,"53762.63944.47440.",1,986,1186,NA,TRUE,2,200,NA,"drBgwMQcvPaYt48A",NA,NA
"153",5128436,"damage",116,6,70911,24,"53762.63944.47440.",1,986,1482,246,TRUE,2,250,NA,"drBgwMQcvPaYt48A",NA,NA
"154",5410910,"damage",116,9,70911,25,"63944.",1,0,248,241,TRUE,3,7,NA,"drBgwMQcvPaYt48A",NA,NA
"155",5411920,"damage",116,9,70911,25,"63944.",1,0,310,302,TRUE,3,8,NA,"drBgwMQcvPaYt48A",NA,NA
"156",5412908,"damage",116,9,70911,25,"63944.",1,0,388,377,TRUE,3,11,NA,"drBgwMQcvPaYt48A",NA,NA
"157",5413915,"damage",116,9,70911,25,"63944.",1,0,485,472,TRUE,3,13,NA,"drBgwMQcvPaYt48A",NA,NA
"158",5414935,"damage",116,17,70911,25,"63944.47440.",1,0,248,205,TRUE,NA,43,NA,"drBgwMQcvPaYt48A",NA,NA
"159",5415934,"damage",116,17,70911,25,"63944.47440.",1,0,310,256,TRUE,NA,54,NA,"drBgwMQcvPaYt48A",NA,NA
"160",5416929,"damage",116,17,70911,25,"63944.47440.",1,0,388,320,TRUE,NA,68,NA,"drBgwMQcvPaYt48A",NA,NA
"161",5417942,"damage",116,17,70911,25,"63944.47440.",1,0,485,401,TRUE,NA,84,NA,"drBgwMQcvPaYt48A",NA,NA
"162",5418927,"damage",116,17,70911,25,"63944.47440.",1,0,607,500,TRUE,NA,107,NA,"drBgwMQcvPaYt48A",NA,NA
"163",5419924,"damage",116,17,70911,25,"63944.47440.",1,626,759,NA,TRUE,NA,133,NA,"drBgwMQcvPaYt48A",NA,NA
"164",5420923,"damage",116,17,70911,25,"63944.47440.",1,783,948,NA,TRUE,NA,165,NA,"drBgwMQcvPaYt48A",NA,NA
"165",5421936,"damage",116,17,70911,25,"63944.47440.",1,978,1186,NA,TRUE,NA,208,NA,"drBgwMQcvPaYt48A",NA,NA
"166",5422926,"damage",116,17,70911,25,"63944.47440.",1,1223,1482,NA,TRUE,NA,259,NA,"drBgwMQcvPaYt48A",NA,NA
"167",5423939,"damage",116,17,70911,25,"63944.47440.",1,1528,1853,NA,TRUE,NA,325,NA,"drBgwMQcvPaYt48A",NA,NA
"168",5424931,"damage",116,17,70911,25,"63944.47440.",1,1911,2316,NA,TRUE,NA,405,NA,"drBgwMQcvPaYt48A",NA,NA
"169",5425927,"damage",116,17,70911,25,"63944.47440.",1,2388,2895,NA,TRUE,NA,507,NA,"drBgwMQcvPaYt48A",NA,NA
"170",5426919,"damage",116,17,70911,25,"63944.47440.",1,2984,3619,NA,TRUE,NA,635,NA,"drBgwMQcvPaYt48A",NA,NA
"171",5427927,"damage",116,17,70911,25,"63944.47440.",1,3731,4524,NA,TRUE,NA,793,NA,"drBgwMQcvPaYt48A",NA,NA
"172",5428931,"damage",116,17,70911,25,"63944.47440.",1,4663,5655,NA,TRUE,NA,992,NA,"drBgwMQcvPaYt48A",NA,NA
"173",5429918,"damage",116,17,70911,25,"63944.47440.",1,5829,7069,NA,TRUE,NA,1240,NA,"drBgwMQcvPaYt48A",NA,NA
"174",5430931,"damage",116,17,70911,25,"63944.47440.",1,7286,8837,NA,TRUE,NA,1551,NA,"drBgwMQcvPaYt48A",NA,NA
"175",5431937,"damage",116,17,70911,25,"63944.47440.",1,4116,11046,NA,TRUE,NA,1938,4992,"drBgwMQcvPaYt48A",NA,NA
"176",5558138,"damage",116,14,70911,25,"63944.47440.",1,0,248,253,TRUE,3,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"177",5559172,"damage",116,14,70911,25,"63944.47440.",1,269,310,48,TRUE,6,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"178",5560158,"damage",116,14,70911,25,"63944.47440.",1,396,388,NA,TRUE,6,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"179",5561146,"damage",116,14,70911,25,"63944.47440.",1,495,485,NA,TRUE,6,NA,NA,"drBgwMQcvPaYt48A",NA,NA
"180",5562155,"damage",116,17,70911,25,"63944.47440.",1,206,248,NA,TRUE,3,42,NA,"drBgwMQcvPaYt48A",NA,NA
"181",5563153,"damage",116,17,70911,25,"63944.47440.",1,257,310,NA,TRUE,3,53,NA,"drBgwMQcvPaYt48A",NA,NA
"182",5564186,"damage",116,17,70911,25,"63944.47440.",1,320,388,NA,TRUE,3,68,NA,"drBgwMQcvPaYt48A",NA,NA
"183",5565174,"damage",116,17,70911,25,"63944.47440.",1,401,485,NA,TRUE,3,84,NA,"drBgwMQcvPaYt48A",NA,NA
"184",5566156,"damage",116,17,70911,25,"63944.47440.",1,501,607,NA,TRUE,3,106,NA,"drBgwMQcvPaYt48A",NA,NA
"185",5567163,"damage",116,17,70911,25,"63944.47440.",1,626,759,NA,TRUE,3,133,NA,"drBgwMQcvPaYt48A",NA,NA
"186",5568162,"damage",116,17,70911,25,"63944.47440.",1,782,948,NA,TRUE,3,166,NA,"drBgwMQcvPaYt48A",NA,NA
"187",5569177,"damage",116,17,70911,25,"63944.47440.",1,978,1186,NA,TRUE,3,208,NA,"drBgwMQcvPaYt48A",NA,NA
"188",5570167,"damage",116,17,70911,25,"63944.47440.",1,1222,1482,NA,TRUE,3,260,NA,"drBgwMQcvPaYt48A",NA,NA
"189",5571181,"damage",116,17,70911,25,"63944.47440.",1,1528,1853,NA,TRUE,3,325,NA,"drBgwMQcvPaYt48A",NA,NA
"190",5572152,"damage",116,17,70911,25,"63944.47440.",1,1910,2316,NA,TRUE,3,406,NA,"drBgwMQcvPaYt48A",NA,NA
"191",5573175,"damage",116,17,70911,25,"63944.47440.",1,2387,2895,NA,TRUE,3,508,NA,"drBgwMQcvPaYt48A",NA,NA
"192",5574160,"damage",116,17,70911,25,"63944.47440.",1,2985,3619,NA,TRUE,3,634,NA,"drBgwMQcvPaYt48A",NA,NA
"193",5575165,"damage",116,17,70911,25,"63944.47440.",1,3731,4524,NA,TRUE,3,793,NA,"drBgwMQcvPaYt48A",NA,NA
"194",5576166,"damage",116,17,70911,25,"63944.47440.",1,4663,5655,NA,TRUE,3,992,NA,"drBgwMQcvPaYt48A",NA,NA
